cohort,status,reason,group,residual_sd_threshold,n_total,n_occ_nonmissing,n_mapped_job_zone,n_used,share_used,mean_job_zone,mean_annual_earnings,mean_log_annual_earnings,mean_pay_residual_z,mean_g_proxy,mean_education_years,source_data,census_source,job_zones_source
nlsy79,computed,,overall,1.0,5233,5233,3113,2516,1.0,3.157530486206957,20025.27106518283,9.60373914131164,1.4685302964835138e-15,0.04702403260774689,13.594992050874405,data/processed/nlsy79_cfa_resid.csv,https://www.census.gov/content/dam/Census/about/about-the-bureau/adrm/data-linkage/HUDMetadata/HUD-MTO/IndustryOccupationCodes/2002%20Census%20Occupation%20Codes.pdf,https://www.onetcenter.org/dl_files/database/db_30_2_text/Job%20Zones.txt
nlsy79,computed,,underpaid_for_complexity,1.0,5233,5233,3113,300,0.1192368839427663,3.153579365079365,2871.616666666667,7.619182056307785,-2.0868105467860483,-0.275897609027339,13.123333333333333,data/processed/nlsy79_cfa_resid.csv,https://www.census.gov/content/dam/Census/about/about-the-bureau/adrm/data-linkage/HUDMetadata/HUD-MTO/IndustryOccupationCodes/2002%20Census%20Occupation%20Codes.pdf,https://www.onetcenter.org/dl_files/database/db_30_2_text/Job%20Zones.txt
nlsy79,computed,,aligned_band,1.0,5233,5233,3113,2029,0.8064387917329093,3.171533370523021,19611.05174963036,9.785016828562252,0.18933323927650855,0.035655031627535264,13.5638245441104,data/processed/nlsy79_cfa_resid.csv,https://www.census.gov/content/dam/Census/about/about-the-bureau/adrm/data-linkage/HUDMetadata/HUD-MTO/IndustryOccupationCodes/2002%20Census%20Occupation%20Codes.pdf,https://www.onetcenter.org/dl_files/database/db_30_2_text/Job%20Zones.txt
nlsy79,computed,,overpaid_for_complexity,1.0,5233,5233,3113,187,0.07432432432432433,3.0119341442870855,52038.89304812834,10.820609184464951,1.2935081365977668,0.6884368426578811,14.689839572192513,data/processed/nlsy79_cfa_resid.csv,https://www.census.gov/content/dam/Census/about/about-the-bureau/adrm/data-linkage/HUDMetadata/HUD-MTO/IndustryOccupationCodes/2002%20Census%20Occupation%20Codes.pdf,https://www.onetcenter.org/dl_files/database/db_30_2_text/Job%20Zones.txt
