cohort,factor,male_mean,female_mean,mean_diff,mean_diff_iq,SE,mean_ci_low,mean_ci_high,VR,SE_logVR,vr_ci_low,vr_ci_high
nlsy79,Speed,,,-0.905166216940361,-13.577493254105416,0.5521705622753881,-14.659747556165176,-12.495238952045655,0.82353048571889,,,
nlsy79,Math,,,-0.161905428456278,-2.42858142684417,0.770066786259348,-3.937912327912492,-0.919250525775848,1.14430636399566,,,
nlsy79,Verbal,,,-1.45730421994552,-21.8595632991828,1.285298726825217,-24.378748803760224,-19.340377794605374,0.48607565650922,,,
nlsy79,Tech,,,2.65715375764898,39.857306364734704,1.1185050125983589,37.66503654004192,42.04957618942748,4.09920861657788,,,
nlsy97,Speed,,,-0.290037615184399,-4.350564227765985,0.2149913698238595,-4.77194731262075,-3.9291811429112213,1.1693214776892282,0.03383223928518729,1.0942973392597897,1.2494892102270898
nlsy97,Math,,,-0.0505830572874079,-0.7587458593111185,0.140527490455527,-1.0341797406039515,-0.4833119780182855,1.078114035385717,0.03383223928518729,1.00894180330345,1.1520286596214033
nlsy97,Verbal,,,-0.0080979238928855,-0.1214688583932825,0.15568629880044602,-0.42661400404215666,0.18367628725559165,0.3299911897448177,0.03383223928518729,0.30881882169011055,0.35261511818885183
nlsy97,Tech,,,0.290406451789032,4.35609677683548,0.141011468319897,4.079714298928482,4.632479254742479,3.4609780971727617,0.03383223928518729,3.238920344178547,3.6982599496893576
